Driver,LapNumber,LapTime,Stint,TyreLife,Sector1Time,Sector2Time,Sector3Time,SpeedFL,SpeedST,AirTemp,TrackTemp,Humidity,WindSpeed,Team_ALFA ROMEO,Team_ALPHATAURI,Team_ALPINE,Team_ASTON MARTIN,Team_FERRARI,Team_HAAS F1 TEAM,Team_MCLAREN,Team_MERCEDES,Team_RED BULL RACING,Team_WILLIAMS,Compound_HARD,Compound_MEDIUM,Compound_SOFT,FreshTyre_FALSE,FreshTyre_TRUE,TrackStatus_1,TrackStatus_12,TrackStatus_126,TrackStatus_21,TrackStatus_2671,TrackStatus_671,Rainfall_FALSE,IsPersonalBest_FALSE,IsPersonalBest_TRUE
11,-0.11696932937329511,-0.8541585295021025,-0.3797157977133944,0.20027975049643665,-1.2513976513120961,-0.5729139722081731,-0.8631572275092037,-0.6141405065342891,2.118302000966761,-0.16095755362572983,-0.012673730776696004,-0.27438062259938295,-0.029566242988361767,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
11,-0.05542187676041409,-0.8868224593009842,-0.3797157977133944,0.3687095127712399,-1.0892218826336182,-0.6113928119665049,-1.0913844377469106,-0.6141405065342891,-0.4911338468612609,-0.16095755362572983,-0.012673730776696004,-0.27438062259938295,0.4036613452438818,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
11,0.006125575852466929,-0.9726262151905939,-0.3797157977133944,0.5371392750460433,-0.8907381060420467,-1.1129919731019275,-0.8610041406201662,0.11039763648352328,-0.6758726679464305,0.1455590873041358,-0.012673730776696004,-0.27438062259938295,-0.029566242988361767,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
11,0.06767302846534795,-0.7181400755634562,-0.3797157977133944,0.7055690373208465,-0.6147972459025457,-0.5619200179915124,-0.8459325323969261,0.11039763648352328,-0.5835032574038457,-0.16095755362572983,-0.012673730776696004,-0.27438062259938295,0.4036613452438818,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
11,0.12922048107822898,-0.8804846818773173,-0.3797157977133944,0.8739987995956499,-0.9415693171203775,-0.8257749191915144,-0.8588510537311362,0.11039763648352328,-0.3063950257760912,-0.4674741945555846,-0.2855469138258087,-0.27438062259938295,0.4036613452438818,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
11,0.19076793369110998,-0.6274611062710321,-0.3797157977133944,1.0424285618704532,-0.42115453703272576,-0.4973305369685896,-0.7189004059438625,-0.2518714350253829,-0.029286794148336657,-0.16095755362572983,-0.2855469138258087,-0.27438062259938295,0.4036613452438818,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
11,0.25231538630399103,-0.7235028103065615,-0.3797157977133944,1.2108583241452564,-0.7600292775549106,-0.6141413005206748,-0.6586139730508871,-0.2518714350253829,-0.5835032574038457,-0.16095755362572983,-0.42198350535036266,-0.27438062259938295,0.4036613452438818,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
11,0.313862838916872,-0.6518371732851241,-0.3797157977133944,1.3792880864200598,-0.46230361266756204,-0.7391975297352605,-0.4110089808118651,-0.2518714350253829,0.06308261639424818,-0.16095755362572983,-0.42198350535036266,-0.27438062259938295,0.4036613452438818,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
11,0.375410291529753,0.7215104422889013,-0.3797157977133944,1.547717848694863,-0.3170715810151885,-0.6320064761227557,2.340636063374782,-0.2518714350253829,-0.3063950257760912,-0.16095755362572983,-0.42198350535036266,-0.27438062259938295,-0.029566242988361767,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
11,0.43695774414263405,2.3297214635437054,0.6217846187556836,-1.4840178722515964,2.4374959526580366,-0.9082295758165083,-1.3497548644310975,-0.2518714350253829,-2.1306908839921417,-0.4674741945555846,-0.42198350535036266,-0.27438062259938295,-0.029566242988361767,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,0.4985051967555151,-1.1632470592408068,0.6217846187556836,-1.3155881099767932,-1.239294982007726,-1.1404768586435987,-1.3497548644310975,-0.2518714350253829,-0.9529808995741851,-0.16095755362572983,-0.42198350535036266,-0.27438062259938295,-0.46279383122060536,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
11,0.560052649368396,-1.3953072172149756,0.6217846187556836,-1.1471583477019898,-1.212669109538127,-1.60771991285193,-1.6662586371192376,-0.2518714350253829,-0.7682420784890154,-0.4674741945555846,-0.42198350535036266,-0.27438062259938295,-0.46279383122060536,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
11,0.6216001019812771,-1.3528928606104516,0.6217846187556836,-0.9787285854271865,-1.3869475475209667,-1.474418217974844,-1.532767249999069,0.11039763648352328,-0.6758726679464305,-0.7739908354854502,-0.5584200968749214,-0.27438062259938295,0.4036613452438818,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,0.6831475545941581,-1.3538679032910128,0.6217846187556836,-0.8102988231523832,-1.4208350215731929,-1.452430309541513,-1.5413795975552116,0.11039763648352328,-0.39876443631867603,-0.7739908354854502,-0.5584200968749214,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,0.7446950072070392,-1.0199157851979324,0.6217846187556836,-0.6418690608775799,-1.1957253725120225,-0.7144611327477595,-1.4229598186582908,-0.2518714350253829,-0.6758726679464305,-0.7739908354854502,-0.5584200968749214,-0.27438062259938295,-0.46279383122060536,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,0.8062424598199202,2.3297214635437054,0.6217846187556836,-0.4734392986027766,-1.2054075079555084,2.41022679227049,2.340636063374782,-2.244351328324367,-0.5835032574038457,-0.7739908354854502,-0.6948566883994802,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
11,0.8677899124328012,0.21985098313885407,0.6217846187556836,-0.3050095363279733,2.4374959526580366,-1.4867864164685944,-1.6124314648933595,0.11039763648352328,-2.1306908839921417,-0.7739908354854502,-0.6948566883994802,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False
11,0.9293373650456822,-1.2929277357557794,0.6217846187556836,-0.13657977405316998,-1.563646519364682,-1.3631044315310987,-1.2851622577600545,-0.2518714350253829,0.06308261639424818,-1.080507476415316,-0.8312932799240341,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,0.9908848176585633,-1.0862186874762711,0.6217846187556836,0.03184998822163333,-0.883476504459428,-0.9948069652727621,-1.5542981188894218,0.11039763648352328,-0.39876443631867603,-1.080507476415316,-0.9677298714485929,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.0524322702714441,-1.1105947544903632,0.6217846187556836,0.20027975049643665,-1.1521557630163104,-0.8931128887685974,-1.5822882484468719,0.11039763648352328,-0.7682420784890154,-1.080507476415316,-0.9677298714485929,-0.27438062259938295,-0.8960214194528492,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.1139797228843253,-0.9502002335376248,0.6217846187556836,0.3687095127712399,-1.2247717788424886,-0.8079097435894237,-0.9428214424034943,0.11039763648352328,-0.9529808995741851,-1.080507476415316,-1.104166462973147,-0.27438062259938295,0.4036613452438818,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.1755271754972063,-1.2407629523456198,0.6217846187556836,0.5371392750460433,-1.188463770929404,-1.4221969354456816,-1.2959276922052272,0.11039763648352328,-0.6758726679464305,-1.080507476415316,-1.2406030544977056,-0.27438062259938295,-0.8960214194528492,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.2370746281100873,-1.1442337269698133,0.6217846187556836,0.7055690373208465,-0.9924005281986996,-1.055273713464425,-1.6188907255604645,0.47266670799242944,-0.7682420784890154,-1.080507476415316,-1.2406030544977056,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.2986220807229683,-1.0516046723162527,0.6217846187556836,0.8739987995956499,-1.1521557630163104,-0.8092839878665137,-1.4531030351047785,-0.9764095780431952,-0.6758726679464305,-1.3870241173451707,-1.2406030544977056,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.3601695333358494,-0.7191151182440245,0.6217846187556836,1.0424285618704532,-0.40905186772835556,-0.6017731020269244,-0.9708115719609521,-0.9764095780431952,-0.6758726679464305,-1.3870241173451707,-1.2406030544977056,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.4217169859487304,-1.0516046723162527,0.6217846187556836,1.2108583241452564,-0.6462641860938961,-1.279275530629015,-1.1667424788631338,-0.2518714350253829,-0.8606114890316002,-1.3870241173451707,-1.2406030544977056,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.4832644385616114,-1.0452668948925927,0.6217846187556836,1.3792880864200598,-0.6607873892591335,-1.3713498971935991,-0.9815770064061247,0.11039763648352328,-0.7682420784890154,-1.3870241173451707,-1.3770396460222645,-0.27438062259938295,-0.8960214194528492,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.5448118911744924,-0.9072983555928235,0.6217846187556836,1.547717848694863,-0.7890756838853853,-0.9631993468998408,-0.8976066177337666,0.11039763648352328,-0.1216562046909215,-1.3870241173451707,-1.3770396460222645,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.6063593437873733,-0.9311869012666313,0.6217846187556836,1.7161476109696665,-0.4114724015892313,-1.1363541258123484,-1.0677004819675202,0.11039763648352328,-0.8606114890316002,-1.3870241173451707,-1.5134762375468185,-0.27438062259938295,-0.46279383122060536,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.6679067964002545,-1.0306412546841361,0.6217846187556836,1.8845773732444697,-0.813281022494117,-1.38509233996443,-0.7598090568355305,-0.9764095780431952,-0.029286794148336657,-1.3870241173451707,-1.5134762375468185,-0.27438062259938295,-1.762476595917336,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.7294542490131355,-1.287565001012681,0.6217846187556836,2.053007135519273,-0.6172177797634214,-1.783623180318598,-1.4444906875486359,-0.2518714350253829,-0.7682420784890154,-1.6935407582750364,-1.5134762375468185,-0.27438062259938295,-0.029566242988361767,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
11,1.7910017016260165,-1.2909776503946495,0.6217846187556836,2.221436897794076,-1.0916424164944853,-1.7657580047165171,-1.0655473950784904,-2.244351328324367,-0.1216562046909215,-1.3870241173451707,-1.6499128290713772,-0.27438062259938295,0.4036613452438818,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-1.6556556446953206,2.146047798592518,-1.3812162141824724,-0.9787285854271865,-0.18152168480631803,1.0995413130022529,0.5944825963674478,-1.7009477210610076,-2.1306908839921417,1.6781422919534423,1.7610019590425439,2.430961030132826,-0.029566242988361767,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False
1,-1.5941081920824396,0.2856663640769087,-1.3812162141824724,-0.8102988231523832,0.7818507918210558,0.7449862895147469,0.2973566056806229,-0.9764095780431952,-0.1216562046909215,1.6781422919534423,1.62456536751799,2.430961030132826,-1.762476595917336,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True
1,-1.5325607394695586,-0.05169840339814743,-1.3812162141824724,-0.6418690608775799,0.2929029519247545,0.26400079253558484,-0.004075558784261865,-0.9764095780431952,-0.7682420784890154,1.6781422919534423,1.7610019590425439,2.430961030132826,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True
1,-1.4710132868566774,0.16671115704813305,-1.3812162141824724,-0.4734392986027766,0.7334401146036008,0.5127390066876663,0.17893682678370196,-0.9764095780431952,-0.1216562046909215,1.6781422919534423,1.7610019590425439,2.430961030132826,-0.46279383122060536,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-1.4094658342437965,0.2222885898402681,-1.3812162141824724,-0.3050095363279733,0.6898705051078887,0.6446664572876624,0.25644795478896265,-0.9764095780431952,-0.029286794148336657,1.3716256510235767,1.4881287759934312,2.430961030132826,1.7033441099406126,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-1.3479183816309155,0.22813884592365075,-1.3812162141824724,-0.13657977405316998,0.6656651664991655,0.5470951136147478,0.45668503546921174,-0.6141405065342891,0.4325602585645876,1.065109010093722,1.4881287759934312,2.430961030132826,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-1.2863709290180345,0.2549525196391499,-1.3812162141824724,0.03184998822163333,0.6172544892817106,0.5635860449397486,0.5923295094784102,-0.6141405065342891,0.3401908480220027,1.065109010093722,1.3516921844688725,2.430961030132826,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-1.2248234764051535,0.36708242790398143,-1.3812162141824724,0.20027975049643665,0.6148339554208349,0.8123242590918299,0.6999838539301586,-0.6141405065342891,0.3401908480220027,1.065109010093722,1.3516921844688725,-0.27438062259938295,1.7033441099406126,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-1.1632760237922724,0.5211391714330529,-1.3812162141824724,0.3687095127712399,0.8568873415081183,1.0102154349918386,0.8550061099406723,0.8349357795013356,0.5249296691071724,1.3716256510235767,1.2152555929443185,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-1.1017285711793914,0.4860376349327571,-1.3812162141824724,0.5371392750460433,0.2057637329333304,1.1284004428210042,1.0939987546235517,1.5594739225191478,1.8181014167033602,1.065109010093722,1.2152555929443185,-0.27438062259938295,1.2701165217083694,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-1.0401811185665104,0.9462577801588418,-1.3812162141824724,0.7055690373208465,0.5736848797859985,1.70008606208767,1.9035594249006906,1.1972048510102418,2.118302000966761,1.3716256510235767,0.9423824098952058,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-0.9786336659536293,0.8424157346787999,-1.3812162141824724,0.8739987995956499,0.8931953494212117,1.344156794323084,1.7183939524436818,1.5594739225191478,2.0952096483311147,1.065109010093722,0.9423824098952058,-0.27438062259938295,1.7033441099406126,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-0.9170862133407484,0.5533155798916505,-1.3812162141824724,1.0424285618704532,0.9754935006908843,1.1847444581814168,0.6181665521468305,-1.7009477210610076,2.118302000966761,1.065109010093722,0.805945818370647,-0.27438062259938295,1.7033441099406126,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-0.8555387607278674,1.46546800755903,-1.3812162141824724,1.2108583241452564,1.0868380582910315,0.30935085367932713,2.340636063374782,-0.2518714350253829,0.06308261639424818,1.065109010093722,0.805945818370647,-0.27438062259938295,1.2701165217083694,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
1,-0.7939913081149863,2.3297214635437054,-0.3797157977133944,-1.4840178722515964,2.4374959526580366,-0.6347549646769258,-0.8631572275092037,-0.6141405065342891,-2.1306908839921417,1.065109010093722,0.805945818370647,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.7324438555021053,-0.8112566515572941,-0.3797157977133944,-1.3155881099767932,-0.6438436522330203,-0.8587567818415061,-0.7662683175026355,1.9217429940280542,0.3401908480220027,0.7585923691638562,0.6695092268460883,-0.27438062259938295,1.2701165217083694,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
1,-0.6708964028892243,-0.5202064114090218,-0.3797157977133944,-1.1471583477019898,-1.147314695294559,0.15543549464599996,-0.6220114959372943,-0.9764095780431952,2.118302000966761,0.7585923691638562,0.5330726353215343,-2.979722275331592,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.6093489502763433,-0.5275192315132501,-0.3797157977133944,-0.9787285854271865,-0.29044570854558954,-0.4767168728123387,-0.42608058903511276,-0.9764095780431952,-0.1216562046909215,0.7585923691638562,0.5330726353215343,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.5478014976634622,-0.411976673866443,-0.3797157977133944,-0.8102988231523832,-0.2589787683542477,-0.16338917763733452,-0.4346929365912554,-0.6141405065342891,0.24782143747941787,0.45207572823399056,0.5330726353215343,-2.979722275331592,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.48625404505058123,-0.43294009149856644,-0.3797157977133944,-0.6418690608775799,-0.20088595569329828,-0.2321013914915075,-0.4712954137048482,-0.9764095780431952,0.24782143747941787,0.45207572823399056,0.3966360437969755,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.4247065924377002,-0.3895506922134809,-0.3797157977133944,-0.4734392986027766,-0.089541398093151,-0.1235360936019226,-0.5488065417101011,-0.6141405065342891,0.15545202693683305,0.45207572823399056,0.2601994522724216,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.3631591398248192,-0.4904676096518244,-0.3797157977133944,-0.3050095363279733,-0.1355315414497302,-0.31730453667067143,-0.6500016254947445,-0.2518714350253829,0.24782143747941787,0.1455590873041358,0.12376286074786279,-0.27438062259938295,-0.46279383122060536,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.30161168721193815,-0.6596375147296367,-0.3797157977133944,-0.13657977405316998,-0.677731126285238,-0.6237610104602553,-0.4346929365912554,-0.6141405065342891,0.3401908480220027,-0.16095755362572983,0.12376286074786279,-0.27438062259938295,-0.029566242988361767,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.24006423459905715,-0.6474494812225872,-0.3797157977133944,0.03184998822163333,-0.44293934178058175,-0.6498716517248464,-0.5488065417101011,-0.2518714350253829,0.3401908480220027,-0.16095755362572983,-0.012673730776696004,-0.27438062259938295,1.2701165217083694,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.17851678198617613,-0.5202064114090218,-0.3797157977133944,0.20027975049643665,-0.2541377006324962,-0.5701654836540128,-0.2796706805807341,0.11039763648352328,0.24782143747941787,-0.16095755362572983,-0.012673730776696004,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.11696932937329511,-0.5260566674924044,-0.3797157977133944,0.3687095127712399,-0.370323325954395,-0.5358093767269214,-0.2559867248013514,-0.2518714350253829,0.4325602585645876,-0.16095755362572983,-0.012673730776696004,-0.27438062259938295,-0.029566242988361767,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,-0.05542187676041409,-0.2896088174556988,-0.3797157977133944,0.5371392750460433,-0.06049499176267629,0.041373219648074964,-0.3916311988105499,-0.2518714350253829,0.4325602585645876,0.1455590873041358,-0.012673730776696004,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.006125575852466929,-0.49095513099210863,-0.3797157977133944,0.7055690373208465,-0.18152168480631803,-0.44785774299358744,-0.4067028070337976,-0.2518714350253829,0.06308261639424818,0.1455590873041358,-0.012673730776696004,-0.27438062259938295,-0.029566242988361767,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.06767302846534795,-0.3027718936433097,-0.3797157977133944,0.8739987995956499,0.169455725020237,-0.23072714721442736,-0.22799659524390126,-0.2518714350253829,0.5249296691071724,-0.16095755362572983,-0.012673730776696004,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.12922048107822898,-0.45049085974871433,-0.3797157977133944,1.0424285618704532,-0.12100833828449285,-0.5124472240165102,-0.1806286836851283,-0.6141405065342891,0.4325602585645876,-0.16095755362572983,-0.14911032230124993,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.19076793369110998,-0.5835841856456624,-0.3797157977133944,1.2108583241452564,-0.3945286645631182,-0.5784109493165132,-0.4217744152570453,-0.6141405065342891,0.24782143747941787,-0.16095755362572983,-0.2855469138258087,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.25231538630399103,-0.6508621306045628,-0.3797157977133944,1.3792880864200598,-0.2057270234150412,-0.7227065984102597,-0.660767059939917,-0.6141405065342891,0.15545202693683305,-0.16095755362572983,-0.42198350535036266,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.313862838916872,-0.7005893073133083,-0.3797157977133944,1.547717848694863,-0.37274385981527075,-0.7350747969040103,-0.7124411452767575,-0.6141405065342891,0.15545202693683305,-0.16095755362572983,-0.42198350535036266,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.375410291529753,0.5591658359750331,-0.3797157977133944,1.7161476109696665,-0.38968759684137527,-0.7405717740123406,2.340636063374782,-0.2518714350253829,0.15545202693683305,-0.16095755362572983,-0.42198350535036266,-0.27438062259938295,-0.029566242988361767,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.43695774414263405,2.3297214635437054,0.6217846187556836,-1.4840178722515964,2.4374959526580366,-2.1491721580227647,-1.6124314648933595,0.47266670799242944,-2.1306908839921417,-0.4674741945555846,-0.42198350535036266,-0.27438062259938295,-0.46279383122060536,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.4985051967555151,-1.486961229187961,0.6217846187556836,-1.3155881099767932,-1.2707619221990765,-2.2288783260935983,-1.0461696130771752,2.102877529782507,-0.4911338468612609,-0.4674741945555846,-0.42198350535036266,-0.27438062259938295,-0.029566242988361767,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
1,0.560052649368396,-0.8653715203285836,0.6217846187556836,-1.1471583477019898,-0.5663865686850906,-1.236673958039433,-0.4820608481500207,2.102877529782507,2.118302000966761,-0.4674741945555846,-0.42198350535036266,-0.27438062259938295,-0.46279383122060536,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.6216001019812771,-1.0745181753095059,0.6217846187556836,-0.9787285854271865,-1.590272391834281,-1.0662676676810954,-0.7619621437245604,-0.6141405065342891,2.118302000966761,-0.7739908354854502,-0.5584200968749214,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.6831475545941581,-0.9570255323015758,0.6217846187556836,-0.8102988231523832,-0.4259956047544687,-1.0731388890665157,-1.2679375626477694,-0.2518714350253829,0.24782143747941787,-0.7739908354854502,-0.5584200968749214,-0.27438062259938295,0.4036613452438818,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.7446950072070392,-0.9740887792114395,0.6217846187556836,-0.6418690608775799,-0.4816678835545423,-1.0690161562352654,-1.3002338659832946,-0.2518714350253829,0.24782143747941787,-0.7739908354854502,-0.5584200968749214,-0.27438062259938295,-0.46279383122060536,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
1,0.8062424598199202,2.3297214635437054,0.6217846187556836,-0.4734392986027766,2.4374959526580366,2.41022679227049,2.340636063374782,-0.6141405065342891,0.24782143747941787,-0.7739908354854502,-0.6948566883994802,-0.27438062259938295,-1.762476595917336,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
1,0.8677899124328012,-1.40018243061779,0.6217846187556836,-0.3050095363279733,-1.239294982007726,-1.8385929514019306,-1.3023869528723322,0.11039763648352328,0.24782143747941787,-0.7739908354854502,-0.6948566883994802,-0.27438062259938295,-1.762476595917336,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.9293373650456822,-1.118882617275153,0.6217846187556836,-0.13657977405316998,-1.123109356685836,-1.3576074544227685,-0.9169843997350741,1.9217429940280542,0.3401908480220027,-1.080507476415316,-0.8312932799240341,-0.27438062259938295,1.2701165217083694,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,0.9908848176585633,-1.0647677485038636,0.6217846187556836,0.03184998822163333,-1.4595635633471535,-1.2036920953894314,-0.6198584090482568,2.102877529782507,0.9867767218200967,-1.080507476415316,-0.9677298714485929,-0.27438062259938295,-1.762476595917336,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,1.0524322702714441,-0.6216108501876495,0.6217846187556836,0.20027975049643665,-0.9004202414855412,0.19941131151266206,-1.35836721198724,-0.6141405065342891,2.0952096483311147,-1.080507476415316,-1.104166462973147,-0.27438062259938295,-0.029566242988361767,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1,1.1139797228843253,-1.0330788613855433,0.6217846187556836,0.3687095127712399,-0.6680489908417522,-1.2669073321352644,-1.0849251770798056,-0.6141405065342891,0.06308261639424818,-1.080507476415316,-1.104166462973147,-0.27438062259938295,-1.762476595917336,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
